CustomerID,Age,Tenure_Months,ContractType,InternetService,TechSupport,PaymentMethod,MonthlyCharges,TotalCharges,NumSupportCalls,Churn
CUST2487,39.0,62,Month-to-month,DSL,No,Bank transfer,88.43,5451.23,1,No
CUST1870,65.0,49,Two year,Fiber optic,No,Mailed check,66.67,3246.74,1,No
CUST1790,30.0,21,One year,DSL,No,Bank transfer,94.75,1955.77,1,Yes
CUST1617,40.0,58,Month-to-month,DSL,No,Bank transfer,83.72,4833.44,2,No
CUST2902,53.0,37,One year,Fiber optic,No,Credit card,67.65,2526.82,2,No
CUST2382,68.0,67,Month-to-month,Fiber optic,No,Mailed check,76.43,5125.99,2,Yes
CUST2421,49.0,32,Month-to-month,DSL,No,Electronic check,40.85,1336.15,3,Yes
CUST2925,46.0,41,Month-to-month,Fiber optic,No,Electronic check,61.62,2537.64,2,No
CUST2626,40.0,44,Month-to-month,Fiber optic,No,Electronic check,90.69,3987.21,0,Yes
CUST1347,29.0,14,Two year,DSL,No,Bank transfer,34.36,470.25,2,No
CUST2018,21.0,5,Two year,DSL,Yes,Mailed check,73.19,401.6,2,Yes
CUST2200,50.0,38,Month-to-month,DSL,No,Bank transfer,92.64,3433.9,2,No
CUST2534,68.0,54,Two year,DSL,No,Electronic check,48.99,2574.07,3,Yes
CUST1760,28.0,23,One year,No,,Bank transfer,99.49,2355.94,5,No
CUST1446,40.0,2,Two year,DSL,Yes,Bank transfer,35.79,4.25,1,No
CUST1650,33.0,63,One year,DSL,No,Mailed check,44.45,2864.07,4,No
CUST2238,48.0,29,Two year,DSL,No,Electronic check,53.2,1510.71,3,Yes
CUST2798,22.0,27,Month-to-month,Fiber optic,Yes,Credit card,61.85,1621.52,3,No
CUST1379,23.0,56,Month-to-month,DSL,No,Credit card,102.41,5768.52,4,Yes
CUST1564,54.0,6,Two year,DSL,Yes,Electronic check,57.61,341.43,0,Yes
CUST2739,24.0,4,Two year,Fiber optic,Yes,Credit card,31.85,78.42,0,Yes
CUST2742,25.0,32,One year,No,No,Credit card,86.41,2742.73,3,No
CUST2829,62.0,57,One year,DSL,Yes,Bank transfer,18.0,1061.28,3,No
CUST2922,69.0,15,Month-to-month,Fiber optic,Yes,Credit card,33.73,472.22,2,No
CUST1967,65.0,54,Month-to-month,DSL,Yes,Bank transfer,49.35,2694.34,4,No
CUST1920,64.0,50,Month-to-month,No,Yes,Mailed check,54.39,2761.22,0,No
CUST1231,40.0,67,Month-to-month,DSL,No,Credit card,57.89,3885.71,2,Yes
CUST2974,55.0,60,Month-to-month,Fiber optic,No,Bank transfer,41.93,2570.18,4,Yes
CUST1382,54.0,63,Two year,Fiber optic,Yes,Mailed check,111.91,6993.08,5,No
CUST2178,42.0,16,Two year,Fiber optic,Yes,Mailed check,64.89,949.92,4,No
CUST2215,27.0,40,Month-to-month,DSL,No,Credit card,50.1,1997.45,4,Yes
CUST1072,21.0,25,Month-to-month,DSL,Yes,Electronic check,43.18,1042.47,2,Yes
CUST1070,23.0,57,Month-to-month,Fiber optic,Yes,Credit card,30.68,1767.8,1,Yes
CUST2342,24.0,44,Month-to-month,No,Yes,Credit card,70.92,3077.46,0,No
CUST2085,61.0,29,One year,Fiber optic,Yes,Bank transfer,52.29,1556.1,1,Yes
CUST1171,53.0,56,One year,Fiber optic,Yes,Electronic check,48.98,2804.14,4,No
CUST2294,43.0,66,Two year,Fiber optic,No,Electronic check,26.3,1779.47,1,Yes
CUST1168,32.0,7,Two year,No,Yes,Credit card,70.55,450.08,0,No
CUST1493,51.0,14,Two year,Fiber optic,No,Credit card,62.15,838.35,0,No
CUST2252,23.0,38,Month-to-month,DSL,Yes,Credit card,25.99,1065.75,0,No
CUST2667,66.0,42,Month-to-month,Fiber optic,Yes,Bank transfer,77.98,3225.71,2,Yes
CUST2943,30.0,14,Month-to-month,DSL,No,Credit card,19.31,282.91,1,Yes
CUST1893,55.0,11,One year,No,No,Credit card,105.59,1289.46,3,Yes
CUST1272,58.0,65,Two year,DSL,No,Credit card,34.5,2107.17,1,No
CUST2296,53.0,27,One year,DSL,Yes,Credit card,18.0,567.74,3,No
CUST1420,56.0,57,Month-to-month,Fiber optic,Yes,Bank transfer,80.83,4553.37,1,Yes
CUST1094,43.0,36,Month-to-month,DSL,No,Credit card,35.8,1308.15,3,Yes
CUST2369,36.0,48,Month-to-month,Fiber optic,No,Bank transfer,60.94,2934.32,2,Yes
CUST2584,61.0,69,Month-to-month,DSL,No,Credit card,60.68,4201.7,2,No
CUST2595,27.0,46,Month-to-month,No,No,Mailed check,46.63,2060.1,1,Yes
CUST1042,68.0,31,One year,DSL,No,Bank transfer,43.43,1466.35,2,No
CUST1056,45.0,66,Month-to-month,DSL,No,Mailed check,126.36,8296.43,4,Yes
CUST2601,36.0,10,Month-to-month,Fiber optic,No,Credit card,41.37,414.28,2,Yes
CUST2494,51.0,71,Month-to-month,DSL,Yes,Mailed check,47.09,3318.37,5,No
CUST2942,52.0,65,One year,No,Yes,Bank transfer,74.66,4890.6,5,No
CUST2633,24.0,2,One year,Fiber optic,No,Credit card,58.98,77.65,1,No
CUST1888,32.0,68,Month-to-month,Fiber optic,Yes,Mailed check,66.06,4431.44,1,No
CUST1574,30.0,9,Month-to-month,Fiber optic,No,Electronic check,81.09,826.92,0,Yes
CUST1038,61.0,53,Month-to-month,DSL,No,Credit card,61.96,3189.05,0,Yes
CUST1306,33.0,18,Month-to-month,Fiber optic,Yes,Bank transfer,66.73,1251.04,2,Yes
CUST1668,40.0,12,Month-to-month,DSL,Yes,Mailed check,67.5,770.88,2,No
CUST1006,38.0,19,Month-to-month,No,Yes,Electronic check,63.46,1238.41,2,No
CUST2196,69.0,61,One year,Fiber optic,No,Credit card,74.07,4612.34,0,No
CUST1782,34.0,29,Month-to-month,No,No,Bank transfer,30.75,890.59,2,Yes
CUST1408,40.0,1,Two year,DSL,No,Mailed check,65.92,6.57,1,Yes
CUST2890,58.0,53,Month-to-month,Fiber optic,Yes,Mailed check,67.05,3581.96,3,No
CUST1781,44.0,33,One year,Fiber optic,Yes,Mailed check,48.61,1583.9,2,No
CUST1166,56.0,4,Month-to-month,No,No,Mailed check,86.77,263.37,2,Yes
CUST1534,27.0,1,Month-to-month,Fiber optic,No,Credit card,38.23,21452.017600316147,3,Yes
CUST1583,34.0,35,Month-to-month,Fiber optic,Yes,Electronic check,51.31,1690.54,5,Yes
CUST2259,29.0,13,Month-to-month,DSL,No,Bank transfer,112.79,1454.76,1,No
CUST2910,27.0,61,One year,Fiber optic,Yes,Electronic check,52.75,3169.13,1,Yes
CUST2429,31.0,50,Month-to-month,Fiber optic,Yes,Credit card,56.87,2893.92,3,No
CUST2994,44.0,1,Two year,Fiber optic,No,Credit card,56.07,3.77,3,No
CUST2774,55.0,10,Two year,DSL,Yes,Credit card,83.9,822.53,2,No
CUST2263,35.0,2,Month-to-month,No,No,Bank transfer,98.11,202.92,2,Yes
CUST2898,39.0,2,Month-to-month,No,Yes,Mailed check,43.3,143.29,3,Yes
CUST2114,61.0,52,Month-to-month,DSL,No,Credit card,93.99,4865.15,2,No
CUST2123,34.0,15,One year,Fiber optic,Yes,Credit card,50.26,707.52,0,No
CUST2380,47.0,43,Two year,No,No,Mailed check,50.0,2129.99,1,No
CUST1813,43.0,69,Two year,Fiber optic,No,Electronic check,68.8,4757.17,1,No
CUST1316,53.0,35,Month-to-month,DSL,No,Mailed check,76.85,2704.38,1,Yes
CUST2288,,35,One year,No,No,Electronic check,109.94,3857.64,2,No
CUST2958,44.0,48,One year,No,No,Mailed check,65.59,3138.8,1,Yes
CUST1516,64.0,7,Month-to-month,DSL,Yes,Bank transfer,78.58,486.84,2,Yes
CUST2860,56.0,40,One year,DSL,No,Credit card,119.4,4741.09,1,Yes
CUST2674,50.0,57,Month-to-month,No,,Bank transfer,83.41,4682.77,2,No
CUST2693,46.0,6,Month-to-month,Fiber optic,Yes,Bank transfer,19.36,67.42,3,Yes
CUST1533,40.0,42,Month-to-month,Fiber optic,Yes,Mailed check,111.89,4658.08,3,Yes
CUST1173,49.0,27,One year,DSL,No,Credit card,45.32,1244.3,4,Yes
CUST2048,23.0,33,Month-to-month,Fiber optic,No,Mailed check,82.71,2830.03,3,Yes
CUST1271,69.0,71,Month-to-month,DSL,Yes,Mailed check,63.66,4486.57,0,No
CUST1548,41.0,27,Month-to-month,Fiber optic,No,Electronic check,65.03,1690.0,3,Yes
CUST1964,64.0,40,One year,DSL,No,Bank transfer,90.55,3602.07,1,No
CUST2703,56.0,28,Two year,DSL,No,Mailed check,30.79,822.17,3,Yes
CUST2636,65.0,43,Two year,Fiber optic,No,Electronic check,84.09,3494.61,1,Yes
CUST1598,46.0,20,Two year,DSL,No,Bank transfer,75.71,1609.63,3,Yes
CUST2609,23.0,41,Month-to-month,DSL,No,Credit card,49.87,2065.6,2,Yes
CUST1570,27.0,1,One year,No,Yes,Bank transfer,55.43,6.83,1,No
CUST1074,35.0,40,Month-to-month,Fiber optic,No,Mailed check,128.62,5116.33,2,Yes
CUST1061,64.0,40,One year,No,No,Credit card,47.39,1904.33,1,Yes
CUST2992,25.0,43,Month-to-month,Fiber optic,No,Bank transfer,60.26,2587.29,1,Yes
CUST1809,64.0,3,Two year,DSL,No,Electronic check,100.41,340.74,1,Yes
CUST1244,28.0,62,Month-to-month,Fiber optic,No,Bank transfer,75.29,4684.33,0,No
CUST2104,30.0,52,Two year,DSL,Yes,Electronic check,121.5,6396.54,0,No
CUST2448,22.0,21,Month-to-month,DSL,No,Mailed check,61.88,1245.48,3,Yes
CUST1105,41.0,30,Month-to-month,No,No,Mailed check,44.91,1400.27,0,No
CUST1673,64.0,31,One year,DSL,No,Credit card,72.81,2268.43,1,No
CUST1642,26.0,14,One year,No,No,Mailed check,112.77,,4,No
CUST2271,53.0,1,Month-to-month,No,No,Mailed check,58.38,,2,Yes
CUST1665,48.0,35,One year,Fiber optic,No,Credit card,55.92,1952.41,1,No
CUST1509,68.0,53,Month-to-month,DSL,No,Electronic check,40.02,2148.18,1,Yes
CUST1131,54.0,14,Month-to-month,Fiber optic,Yes,Electronic check,69.2,971.35,1,No
CUST1444,19.0,11,Two year,DSL,Yes,Bank transfer,50.55,643.9,2,No
CUST1866,22.0,55,Month-to-month,DSL,No,Credit card,74.63,4189.92,2,Yes
CUST1808,49.0,69,Month-to-month,DSL,No,Credit card,66.98,4546.16,2,Yes
CUST2778,26.0,25,Month-to-month,Fiber optic,Yes,Bank transfer,91.02,2215.41,2,Yes
CUST1057,64.0,5,Month-to-month,No,Yes,Mailed check,79.8,390.37,1,Yes
CUST2659,54.0,34,One year,Fiber optic,No,Mailed check,79.36,2693.02,2,Yes
CUST2070,28.0,45,One year,Fiber optic,Yes,Credit card,49.35,2258.27,0,No
CUST2134,61.0,47,Two year,DSL,No,Electronic check,62.45,3024.67,3,No
CUST1086,40.0,52,Month-to-month,Fiber optic,No,Electronic check,35.73,1895.69,1,Yes
CUST2852,68.0,25,One year,Fiber optic,No,Credit card,83.89,2151.82,3,No
CUST1771,45.0,19,One year,Fiber optic,Yes,Bank transfer,44.5,903.97,1,No
CUST2232,64.0,32,Two year,DSL,Yes,Credit card,112.98,3631.88,4,No
CUST1708,36.0,51,Month-to-month,Fiber optic,No,Mailed check,87.94,4471.08,1,Yes
CUST2558,52.0,48,Month-to-month,Fiber optic,No,Credit card,60.6,2967.84,4,No
CUST2340,38.0,58,Month-to-month,No,Yes,Mailed check,31.86,2005.66,2,No
CUST2563,60.0,49,Month-to-month,DSL,No,Credit card,80.85,3935.27,2,Yes
CUST1538,69.0,4,Two year,Fiber optic,No,Credit card,28.47,140.23,2,No
CUST2880,51.0,56,Month-to-month,No,No,Electronic check,74.71,4125.71,4,No
CUST2180,50.0,11,One year,Fiber optic,Yes,Mailed check,63.81,716.71,2,No
CUST2554,53.0,7,Two year,DSL,Yes,Electronic check,62.14,526.36,4,Yes
CUST2307,69.0,33,Month-to-month,No,No,Credit card,70.31,2333.36,2,No
CUST1418,60.0,66,One year,Fiber optic,Yes,Credit card,72.5,4770.68,0,Yes
CUST2847,55.0,18,One year,Fiber optic,No,Bank transfer,60.02,990.07,1,Yes
CUST2704,37.0,27,Two year,DSL,No,Electronic check,60.47,1662.21,4,Yes
CUST2281,26.0,22,Month-to-month,Fiber optic,No,Mailed check,74.69,1580.6,0,Yes
CUST1851,66.0,23,One year,DSL,Yes,Mailed check,62.6,1403.45,2,No
CUST2749,60.0,45,Two year,Fiber optic,No,Electronic check,105.42,4733.41,3,Yes
CUST2726,21.0,67,One year,Fiber optic,No,Electronic check,45.59,,2,No
CUST2690,56.0,11,Month-to-month,DSL,Yes,Electronic check,55.32,567.5,3,Yes
CUST2854,40.0,4,Month-to-month,No,No,Electronic check,78.76,354.08,2,Yes
CUST2803,55.0,54,Month-to-month,No,Yes,Mailed check,18.0,1001.45,1,Yes
CUST2729,54.0,48,One year,Fiber optic,No,Electronic check,128.27,6081.02,0,Yes
CUST2795,32.0,8,One year,DSL,Yes,Bank transfer,44.79,290.33,2,No
CUST1304,36.0,20,One year,Fiber optic,No,Electronic check,69.54,1372.36,1,No
CUST2516,48.0,66,Month-to-month,Fiber optic,Yes,Electronic check,77.01,5132.52,0,No
CUST1335,21.0,6,Month-to-month,Fiber optic,No,Electronic check,96.04,699.16,3,Yes
CUST1995,60.0,15,One year,DSL,No,Mailed check,84.23,1303.21,0,No
CUST1569,57.0,54,One year,Fiber optic,No,Mailed check,97.88,5243.83,4,No
CUST1088,38.0,31,Month-to-month,Fiber optic,No,Credit card,99.57,3083.74,3,Yes
CUST1874,54.0,14,One year,Fiber optic,Yes,Mailed check,18.0,169.41,0,Yes
CUST2151,31.0,14,Month-to-month,Fiber optic,No,Mailed check,25.37,267.03,2,Yes
CUST2523,24.0,16,Month-to-month,Fiber optic,No,Bank transfer,44.52,659.59,4,Yes
CUST1712,27.0,43,Month-to-month,Fiber optic,Yes,Mailed check,51.7,2214.01,0,No
CUST2746,62.0,14,Month-to-month,Fiber optic,No,Credit card,56.8,804.04,1,Yes
CUST2849,22.0,70,Month-to-month,Fiber optic,Yes,Electronic check,121.04,8386.53,0,No
CUST2381,55.0,10,Month-to-month,Fiber optic,No,Electronic check,70.81,789.5,1,Yes
CUST1221,19.0,64,One year,No,Yes,Electronic check,72.68,,3,No
CUST1319,37.0,1,Month-to-month,Fiber optic,No,Credit card,96.99,148.3,2,Yes
CUST2755,23.0,45,Month-to-month,Fiber optic,No,Mailed check,70.54,3192.66,0,Yes
CUST1878,28.0,47,Month-to-month,No,Yes,Credit card,60.56,2870.47,2,No
CUST2801,41.0,41,Two year,Fiber optic,No,Electronic check,49.42,2075.37,2,No
CUST1825,65.0,41,One year,Fiber optic,No,Bank transfer,20.76,842.93,3,No
CUST2986,44.0,63,Two year,No,No,Electronic check,107.91,6738.04,0,No
CUST2467,61.0,25,Month-to-month,DSL,Yes,Electronic check,81.89,2055.37,1,No
CUST1138,18.0,36,Month-to-month,DSL,No,Bank transfer,18.0,613.78,2,Yes
CUST1163,47.0,13,Month-to-month,DSL,Yes,Electronic check,113.93,1440.74,1,No
CUST2781,54.0,28,Month-to-month,Fiber optic,No,Credit card,81.91,2258.66,1,Yes
CUST2450,28.0,66,Month-to-month,Fiber optic,No,Credit card,65.49,4319.24,3,No
CUST1960,26.0,10,Two year,DSL,No,Credit card,69.61,647.15,2,Yes
CUST2708,66.0,4,Month-to-month,Fiber optic,No,Bank transfer,104.55,337.6,3,Yes
CUST2242,53.0,17,One year,DSL,No,Credit card,39.13,644.1,3,Yes
CUST2179,34.0,60,One year,DSL,Yes,Electronic check,46.07,2775.14,1,No
CUST2930,32.0,10,Two year,DSL,Yes,Mailed check,68.27,660.21,1,No
CUST2679,19.0,46,Two year,DSL,No,Electronic check,100.61,4644.31,2,No
CUST2804,25.0,71,Month-to-month,No,No,Bank transfer,69.34,4976.22,2,Yes
CUST1633,39.0,23,Two year,Fiber optic,Yes,Mailed check,48.19,1133.31,2,Yes
CUST2188,68.0,34,Month-to-month,DSL,No,Mailed check,93.71,3140.29,2,Yes
CUST1655,69.0,65,One year,DSL,Yes,Credit card,79.72,5253.94,3,No
CUST1016,20.0,62,Month-to-month,No,Yes,Electronic check,73.48,4516.62,2,No
CUST2688,49.0,6,Month-to-month,Fiber optic,No,Bank transfer,52.35,239.43,1,Yes
CUST2165,35.0,27,Month-to-month,Fiber optic,No,Credit card,91.83,2601.29,0,Yes
CUST1137,52.0,1,Month-to-month,DSL,No,Electronic check,80.55,98.37,1,Yes
CUST2225,41.0,39,Two year,Fiber optic,No,Mailed check,77.9,2996.38,2,No
CUST1697,18.0,20,One year,No,Yes,Bank transfer,91.98,1790.35,1,No
CUST2097,18.0,44,One year,No,No,Mailed check,102.6,4455.31,1,No
CUST2615,32.0,17,Two year,DSL,No,Mailed check,29.47,471.32,0,No
CUST1448,68.0,29,Month-to-month,DSL,No,Credit card,51.51,1559.26,4,Yes
CUST2895,47.0,6,Month-to-month,Fiber optic,No,Mailed check,60.33,354.87,2,Yes
CUST1327,63.0,62,One year,DSL,No,Bank transfer,77.05,4781.46,3,No
CUST1317,55.0,29,Month-to-month,No,Yes,Bank transfer,102.1,2989.5,1,Yes
CUST2529,45.0,52,Month-to-month,DSL,No,Credit card,80.67,4280.67,1,No
CUST1526,65.0,30,Month-to-month,DSL,Yes,Credit card,93.69,2736.17,1,No
CUST1087,57.0,54,Two year,Fiber optic,No,Mailed check,87.32,4718.37,1,Yes
CUST2274,22.0,34,Month-to-month,Fiber optic,Yes,Credit card,60.85,2081.25,1,No
CUST1148,56.0,27,One year,Fiber optic,Yes,Bank transfer,120.08,3278.47,3,No
CUST2622,27.0,8,Month-to-month,DSL,No,Electronic check,120.03,905.47,3,Yes
CUST2208,50.0,40,Month-to-month,Fiber optic,No,Credit card,109.97,4392.01,1,Yes
CUST2839,58.0,40,One year,Fiber optic,Yes,Electronic check,60.69,2435.54,0,No
CUST1365,64.0,68,Month-to-month,No,Yes,Bank transfer,33.89,2312.86,3,No
CUST1589,43.0,54,One year,DSL,No,Credit card,77.73,4193.34,1,No
CUST2851,62.0,70,One year,DSL,No,Bank transfer,88.8,6205.33,2,No
CUST1198,20.0,52,Month-to-month,No,No,Bank transfer,79.39,4212.08,1,No
CUST2896,54.0,37,Two year,Fiber optic,Yes,Bank transfer,39.74,1415.26,3,No
CUST1192,50.0,58,Month-to-month,DSL,Yes,Mailed check,35.64,2024.99,1,No
CUST1404,67.0,67,Month-to-month,No,Yes,Mailed check,73.47,4879.98,0,No
CUST2574,60.0,18,One year,Fiber optic,No,Credit card,51.03,907.57,0,No
CUST2987,25.0,61,Month-to-month,No,No,Mailed check,105.15,6381.63,1,Yes
CUST1483,45.0,37,One year,DSL,No,Mailed check,67.44,2429.29,3,No
CUST2461,26.0,29,One year,Fiber optic,No,Mailed check,80.68,2345.87,1,No
CUST1791,63.0,23,One year,Fiber optic,Yes,Credit card,71.13,1656.01,2,No
CUST1799,19.0,54,Month-to-month,Fiber optic,No,Electronic check,62.24,3365.78,2,No
CUST1384,46.0,6,One year,DSL,,Credit card,128.05,673.81,5,No
CUST1750,64.0,52,Month-to-month,No,No,Electronic check,68.45,3512.29,1,Yes
CUST1422,59.0,69,Month-to-month,Fiber optic,No,Bank transfer,42.2,2855.6,0,No
CUST1314,66.0,7,One year,DSL,Yes,Mailed check,40.34,284.94,5,Yes
CUST2021,58.0,10,Month-to-month,Fiber optic,No,Electronic check,65.8,670.4,2,Yes
CUST1543,18.0,49,Month-to-month,Fiber optic,Yes,Electronic check,49.79,2493.54,3,Yes
CUST1913,19.0,64,Month-to-month,No,No,Mailed check,69.46,4412.01,3,No
CUST1662,59.0,61,Two year,DSL,Yes,Electronic check,105.18,,0,Yes
CUST1902,46.0,60,Month-to-month,Fiber optic,Yes,Electronic check,59.42,3640.05,0,No
CUST2956,39.0,2,Month-to-month,Fiber optic,No,Bank transfer,78.45,188.6,0,Yes
CUST1685,26.0,43,Month-to-month,Fiber optic,No,Credit card,18.0,811.74,3,No
CUST2677,59.0,41,One year,No,No,Credit card,51.47,2089.73,2,No
CUST1159,66.0,30,One year,Fiber optic,No,Electronic check,67.99,2100.31,5,Yes
CUST1999,55.0,29,Two year,DSL,No,Credit card,43.51,1297.51,1,Yes
CUST2301,32.0,47,Month-to-month,Fiber optic,No,Electronic check,90.03,4141.87,2,Yes
CUST2777,42.0,54,Month-to-month,Fiber optic,No,Mailed check,85.33,4645.11,0,No
CUST1202,44.0,56,Month-to-month,DSL,No,Credit card,75.69,4282.83,2,Yes
CUST2023,35.0,46,Month-to-month,Fiber optic,Yes,Bank transfer,66.55,3069.17,2,Yes
CUST2533,18.0,30,Month-to-month,Fiber optic,Yes,Mailed check,103.51,3167.84,2,No
CUST2189,23.0,47,Two year,No,Yes,Credit card,97.89,4642.97,1,No
CUST1112,34.0,19,Month-to-month,Fiber optic,Yes,Bank transfer,49.55,906.58,1,Yes
CUST2807,43.0,26,Month-to-month,DSL,No,Mailed check,67.83,1698.37,1,Yes
CUST2751,43.0,5,One year,No,No,Mailed check,74.48,343.76,0,No
CUST1980,43.0,26,Month-to-month,Fiber optic,Yes,Credit card,41.58,1103.81,2,Yes
CUST1922,33.0,39,Two year,Fiber optic,No,Electronic check,121.03,4640.63,1,No
CUST2485,56.0,34,Month-to-month,DSL,No,Mailed check,67.71,2359.06,4,Yes
CUST2589,29.0,57,Month-to-month,Fiber optic,No,Bank transfer,44.69,2534.83,4,Yes
CUST2964,38.0,14,Month-to-month,No,Yes,Bank transfer,46.83,714.27,2,Yes
CUST2358,68.0,5,One year,No,No,Mailed check,82.53,408.8,0,Yes
CUST1815,39.0,8,Month-to-month,DSL,Yes,Electronic check,63.44,522.57,4,Yes
CUST2549,64.0,21,One year,DSL,Yes,Electronic check,103.51,2180.35,1,No
CUST2538,46.0,9,One year,Fiber optic,Yes,Electronic check,75.65,692.38,3,Yes
CUST1679,55.0,17,Month-to-month,Fiber optic,No,Credit card,59.47,978.6,2,No
CUST2093,37.0,2,One year,Fiber optic,No,Bank transfer,46.0,97.28,4,Yes
CUST1080,31.0,24,One year,DSL,Yes,Credit card,83.36,1918.05,0,No
CUST2760,66.0,43,One year,No,Yes,Credit card,88.35,3765.92,2,No
CUST2344,37.0,25,Month-to-month,Fiber optic,No,Mailed check,38.47,1042.05,5,Yes
CUST2532,60.0,24,One year,No,Yes,Credit card,52.68,1295.97,5,Yes
CUST1752,66.0,15,One year,Fiber optic,No,Bank transfer,72.8,1056.92,2,Yes
CUST2319,44.0,18,Two year,DSL,No,Electronic check,65.3,1052.54,0,Yes
CUST2054,47.0,69,Month-to-month,DSL,No,Mailed check,82.51,5696.29,0,No
CUST1242,49.0,63,Month-to-month,Fiber optic,Yes,Mailed check,49.08,3005.28,1,No
CUST2944,58.0,38,Month-to-month,Fiber optic,No,Mailed check,55.82,,4,Yes
CUST1641,29.0,51,One year,No,No,Bank transfer,70.95,3716.08,2,No
CUST1696,62.0,12,One year,No,No,Credit card,91.56,1042.33,0,Yes
CUST1209,41.0,37,One year,DSL,Yes,Electronic check,42.95,1546.71,1,No
CUST2468,41.0,70,Month-to-month,Fiber optic,Yes,Electronic check,93.5,6578.47,3,Yes
CUST1770,25.0,44,Month-to-month,Fiber optic,No,Mailed check,62.15,2678.54,2,Yes
CUST2754,20.0,61,Month-to-month,No,No,Credit card,48.82,2903.72,1,No
CUST1435,63.0,46,Month-to-month,No,Yes,Bank transfer,48.68,2273.71,1,No
CUST2063,53.0,46,Month-to-month,Fiber optic,Yes,Bank transfer,72.07,3275.77,1,Yes
CUST1974,52.0,69,Month-to-month,Fiber optic,Yes,Credit card,119.43,8157.3,1,No
CUST1551,66.0,15,Month-to-month,Fiber optic,Yes,Mailed check,60.31,868.91,2,No
CUST2395,50.0,4,Two year,No,No,Electronic check,76.91,344.77,3,Yes
CUST2649,56.0,43,Month-to-month,Fiber optic,No,Credit card,61.84,2627.54,0,Yes
CUST2013,42.0,25,Month-to-month,Fiber optic,No,Bank transfer,78.07,1987.83,5,Yes
CUST2886,36.0,61,One year,Fiber optic,Yes,Credit card,98.72,6073.07,4,Yes
CUST1466,23.0,64,Month-to-month,Fiber optic,Yes,Credit card,60.47,3840.44,2,No
CUST2476,67.0,0,Month-to-month,Fiber optic,No,Credit card,79.07,5.03,5,Yes
CUST2306,27.0,38,Month-to-month,No,No,Electronic check,95.49,3572.93,2,Yes
CUST1277,57.0,71,Month-to-month,Fiber optic,Yes,Electronic check,62.01,4351.31,1,No
CUST2069,,52,Two year,DSL,Yes,Bank transfer,98.06,5049.67,2,No
CUST2017,42.0,49,One year,DSL,Yes,Bank transfer,56.24,2755.77,2,No
CUST2757,22.0,2,Month-to-month,Fiber optic,Yes,Bank transfer,99.89,178.76,4,Yes
CUST1722,45.0,28,Month-to-month,Fiber optic,Yes,Credit card,106.05,3039.41,1,No
CUST2953,64.0,69,One year,Fiber optic,No,Credit card,98.01,,2,No
CUST1786,30.0,59,One year,DSL,No,Mailed check,98.79,5757.4,1,No
CUST2545,56.0,49,Month-to-month,Fiber optic,,Credit card,43.78,2159.33,1,No
CUST2309,58.0,27,Month-to-month,Fiber optic,No,Mailed check,18.0,477.56,6,Yes
CUST2459,55.0,34,Month-to-month,No,No,Mailed check,91.63,3085.19,1,Yes
CUST2303,64.0,56,One year,DSL,No,Mailed check,82.13,4641.82,1,No
CUST1906,27.0,42,Two year,Fiber optic,No,Bank transfer,85.72,3599.99,1,Yes
CUST1563,60.0,61,Month-to-month,DSL,No,Credit card,55.18,3375.02,2,No
CUST1388,52.0,38,Month-to-month,DSL,Yes,Credit card,71.36,2676.64,1,Yes
CUST1022,55.0,20,Month-to-month,DSL,Yes,Mailed check,70.89,1489.33,3,Yes
CUST2730,60.0,46,Month-to-month,DSL,No,Electronic check,69.35,3183.88,1,No
CUST1124,25.0,41,Month-to-month,DSL,No,Mailed check,56.89,2339.05,5,Yes
CUST2246,22.0,35,Month-to-month,Fiber optic,No,Credit card,72.59,2556.2,0,Yes
CUST1773,43.0,70,Two year,Fiber optic,No,Electronic check,62.58,4363.24,1,Yes
CUST1880,56.0,20,Two year,Fiber optic,No,Mailed check,105.87,2132.9,3,Yes
CUST2144,57.0,7,One year,Fiber optic,No,Mailed check,53.17,309.26,5,Yes
CUST2166,57.0,3,Month-to-month,DSL,No,Bank transfer,94.47,237.03,0,Yes
CUST1050,31.0,37,Month-to-month,Fiber optic,,Credit card,82.48,3102.64,9,Yes
CUST2396,40.0,16,One year,Fiber optic,No,Credit card,92.85,1512.12,1,No
CUST2458,54.0,23,One year,No,No,Credit card,53.24,1121.84,0,No
CUST2105,60.0,60,One year,DSL,No,Mailed check,48.93,2859.61,3,No
CUST1703,62.0,21,Month-to-month,DSL,Yes,Mailed check,49.85,1066.81,3,No
CUST1482,36.0,41,Month-to-month,DSL,No,Mailed check,74.53,3095.66,4,Yes
CUST2145,39.0,44,Month-to-month,No,No,Mailed check,111.88,4925.23,2,Yes
CUST2911,18.0,24,Month-to-month,Fiber optic,No,Credit card,64.1,1519.33,1,Yes
CUST1066,67.0,61,Month-to-month,DSL,No,Mailed check,36.6,2249.66,1,No
CUST2720,63.0,24,Two year,DSL,No,Mailed check,70.07,1685.53,1,No
CUST1733,55.0,64,Two year,DSL,No,Credit card,35.12,2251.46,1,No
CUST2784,58.0,42,Two year,No,Yes,Electronic check,64.32,2723.53,0,No
CUST1801,47.0,17,Month-to-month,DSL,No,Mailed check,93.84,1506.16,5,Yes
CUST2948,46.0,38,Month-to-month,No,Yes,Mailed check,93.01,3477.98,2,Yes
CUST2470,27.0,6,Month-to-month,Fiber optic,No,Bank transfer,60.69,277.42,3,Yes
